,text1,text2,label
602,2 pub_token 5 fn_token var1 paren_token 2 Mut self_token 2 NonNull 3 lt_token var2 gt_token 2 brace_token 2 unsafe_token 2 brace_token 4 3 3 var3 ptr write paren_token 2 4 self dot_token var4 paren_token token 3 2 2 paren_token 5 2 self dot_token dot_token var5 4 colon2_token lt_token var6 gt_token paren_token dot_token eq_token 3 2 self dot_token as_token var7 5 self dot_token var8 paren_token 2 self dot_token 3 2 NonNull new_unchecked paren_token 3 2 self dot_token as_token 3 star_token Mut var2,1 4 pound_token bracket_token var1 tokens 2 3 fn_token main paren_token 2 brace_token 3 4 let_token var2 token semi_token 4 let_token var3 3 2 and_token var2 as_token 3 star_token const_token var4 semi_token 2 unsafe_token 2 brace_token 3 3 var5 ptr write paren_token 2 3 var3 as_token 3 star_token Mut var4 token,1
603,2 pub_token 5 fn_token var1 paren_token 2 Mut self_token 2 NonNull 3 lt_token var2 gt_token 2 brace_token 2 unsafe_token 2 brace_token 4 3 3 var3 ptr write paren_token 2 4 self dot_token var4 paren_token token 3 2 2 paren_token 5 2 self dot_token dot_token var5 4 colon2_token lt_token var6 gt_token paren_token dot_token eq_token 3 2 self dot_token as_token var7 5 self dot_token var8 paren_token 2 self dot_token 3 2 NonNull new_unchecked paren_token 3 2 self dot_token as_token 3 star_token Mut var2,1 4 fn_token var1 paren_token 2 1 self_token 3 var2 colon_token 3 star_token Mut var3 2 brace_token 4 match_token self brace_token 2 3 2 var4 var5 fat_arrow_token 2 brace_token 2 unsafe_token 2 brace_token 3 3 var6 ptr var7 paren_token var2 3 2 var4 var8 fat_arrow_token 2 unsafe_token 2 brace_token 3 3 var6 ptr write paren_token 2 var2 token,1
604,2 pub_token 5 fn_token var1 paren_token 2 Mut self_token 2 NonNull 3 lt_token var2 gt_token 2 brace_token 2 unsafe_token 2 brace_token 4 3 3 var3 ptr write paren_token 2 4 self dot_token var4 paren_token token 3 2 2 paren_token 5 2 self dot_token dot_token var5 4 colon2_token lt_token var6 gt_token paren_token dot_token eq_token 3 2 self dot_token as_token var7 5 self dot_token var8 paren_token 2 self dot_token 3 2 NonNull new_unchecked paren_token 3 2 self dot_token as_token 3 star_token Mut var2,1 4 fn_token var1 paren_token 5 3 ptr colon_token 2 NonNull 3 lt_token var2 gt_token 3 var3 colon_token var4 3 var5 colon_token 2 var6 3 lt_token var7 gt_token 3 var8 colon_token 2 Arc 3 lt_token 2 dyn_token var9 gt_token 3 var10 colon_token 3 star_token Mut 2 dyn_token var11 2 brace_token 3 4 var12 bang_token tokens 3 2 ptr write paren_token 2 4 ptr dot_token as_ptr paren_token 3 var2 brace_token 4 1 var5 2 colon_token 3 2 var13 new paren_token 4 3 2 NonNull new paren_token 4 5 5 4 ptr dot_token as_ptr paren_token dot_token var14 4 colon2_token lt_token var15 gt_token paren_token dot_token var16 paren_token 2 2 mem 2 var17 5 colon2_token Colon2 lt_token var2 gt_token paren_token dot_token var14 paren_token dot_token var18 paren_token 1 var8 2 colon_token 3 var19 brace_token 2 colon_token 2 var20 var21 5 2 paren_token 4 ptr dot_token as_ptr paren_token dot_token var22 paren_token var10,1
605,2 3 pub_token paren_token var1 4 fn_token var2 paren_token 3 self_token 3 var3 colon_token 2 and_token var4 3 var5 colon_token 3 star_token Mut var6 2 brace_token 4 match_token self brace_token 8 3 2 2 var7 var8 2 paren_token var9 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var932 var9 3 2 2 var7 var11 2 paren_token var9 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var964 var9 3 2 2 var7 var13 2 paren_token var14 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var1432 var14 3 2 2 var7 var16 2 paren_token var14 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var1464 var14 3 2 2 var7 var18 2 paren_token var19 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var6 var19 3 2 2 var7 var20 2 paren_token var21 fat_arrow_token 3 2 var5tr write paren_token 2 var5 token 3 2 2 var7 var20 2 paren_token 2 Some 2 paren_token var22 fat_arrow_token 2 brace_token 3 4 let_token var23 4 2 var22 dot_token dot_token var24 paren_token semi_token 5 4 var3 dot_token var25 paren_token dot_token var9nsert_with_gc paren_token 2 2 var22 dot_token 4 var3 dot_token var27 paren_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut 3 star_token Mut var148 var23 3 2 2 var7 var29 2 paren_token var30 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut 3 star_token Mut 2 var31 var32 4 if_token 4 let_token 2 Some 2 paren_token var30 eq_token var30 2 brace_token 4 4 var30 dot_token var33 paren_token dot_token as_ptr paren_token 2 brace_token 2 2 var5tr var34 paren_token,1 4 fn_token var1 paren_token 2 2 Mut self_token 3 var2 colon_token 2 var3 3 lt_token var4 gt_token 2 brace_token 2 unsafe_token 2 brace_token 2 3 3 var5 ptr write paren_token 2 5 4 2 paren_token 2 self dot_token dot_token as_mut_ptr paren_token dot_token var6 paren_token 2 self dot_token var2 2 2 self dot_token token,1
606,2 3 pub_token paren_token var1 4 fn_token var2 paren_token 3 self_token 3 var3 colon_token 2 and_token var4 3 var5 colon_token 3 star_token Mut var6 2 brace_token 4 match_token self brace_token 8 3 2 2 var7 var8 2 paren_token var9 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var932 var9 3 2 2 var7 var11 2 paren_token var9 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var964 var9 3 2 2 var7 var13 2 paren_token var14 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var1432 var14 3 2 2 var7 var16 2 paren_token var14 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var1464 var14 3 2 2 var7 var18 2 paren_token var19 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var6 var19 3 2 2 var7 var20 2 paren_token var21 fat_arrow_token 3 2 var5tr write paren_token 2 var5 token 3 2 2 var7 var20 2 paren_token 2 Some 2 paren_token var22 fat_arrow_token 2 brace_token 3 4 let_token var23 4 2 var22 dot_token dot_token var24 paren_token semi_token 5 4 var3 dot_token var25 paren_token dot_token var9nsert_with_gc paren_token 2 2 var22 dot_token 4 var3 dot_token var27 paren_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut 3 star_token Mut var148 var23 3 2 2 var7 var29 2 paren_token var30 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut 3 star_token Mut 2 var31 var32 4 if_token 4 let_token 2 Some 2 paren_token var30 eq_token var30 2 brace_token 4 4 var30 dot_token var33 paren_token dot_token as_ptr paren_token 2 brace_token 2 2 var5tr var34 paren_token,1 4 pound_token bracket_token var1 tokens 2 3 fn_token main paren_token 2 brace_token 3 4 let_token var2 token semi_token 4 let_token var3 3 2 and_token var2 as_token 3 star_token const_token var4 semi_token 2 unsafe_token 2 brace_token 3 3 var5 ptr write paren_token 2 3 var3 as_token 3 star_token Mut var4 token,1
607,2 3 pub_token paren_token var1 4 fn_token var2 paren_token 3 self_token 3 var3 colon_token 2 and_token var4 3 var5 colon_token 3 star_token Mut var6 2 brace_token 4 match_token self brace_token 8 3 2 2 var7 var8 2 paren_token var9 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var932 var9 3 2 2 var7 var11 2 paren_token var9 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var964 var9 3 2 2 var7 var13 2 paren_token var14 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var1432 var14 3 2 2 var7 var16 2 paren_token var14 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var1464 var14 3 2 2 var7 var18 2 paren_token var19 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var6 var19 3 2 2 var7 var20 2 paren_token var21 fat_arrow_token 3 2 var5tr write paren_token 2 var5 token 3 2 2 var7 var20 2 paren_token 2 Some 2 paren_token var22 fat_arrow_token 2 brace_token 3 4 let_token var23 4 2 var22 dot_token dot_token var24 paren_token semi_token 5 4 var3 dot_token var25 paren_token dot_token var9nsert_with_gc paren_token 2 2 var22 dot_token 4 var3 dot_token var27 paren_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut 3 star_token Mut var148 var23 3 2 2 var7 var29 2 paren_token var30 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut 3 star_token Mut 2 var31 var32 4 if_token 4 let_token 2 Some 2 paren_token var30 eq_token var30 2 brace_token 4 4 var30 dot_token var33 paren_token dot_token as_ptr paren_token 2 brace_token 2 2 var5tr var34 paren_token,1 4 fn_token var1 paren_token 2 1 self_token 3 var2 colon_token 3 star_token Mut var3 2 brace_token 4 match_token self brace_token 2 3 2 var4 var5 fat_arrow_token 2 brace_token 2 unsafe_token 2 brace_token 3 3 var6 ptr var7 paren_token var2 3 2 var4 var8 fat_arrow_token 2 unsafe_token 2 brace_token 3 3 var6 ptr write paren_token 2 var2 token,1
608,2 3 pub_token paren_token var1 4 fn_token var2 paren_token 3 self_token 3 var3 colon_token 2 and_token var4 3 var5 colon_token 3 star_token Mut var6 2 brace_token 4 match_token self brace_token 8 3 2 2 var7 var8 2 paren_token var9 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var932 var9 3 2 2 var7 var11 2 paren_token var9 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var964 var9 3 2 2 var7 var13 2 paren_token var14 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var1432 var14 3 2 2 var7 var16 2 paren_token var14 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var1464 var14 3 2 2 var7 var18 2 paren_token var19 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut var6 var19 3 2 2 var7 var20 2 paren_token var21 fat_arrow_token 3 2 var5tr write paren_token 2 var5 token 3 2 2 var7 var20 2 paren_token 2 Some 2 paren_token var22 fat_arrow_token 2 brace_token 3 4 let_token var23 4 2 var22 dot_token dot_token var24 paren_token semi_token 5 4 var3 dot_token var25 paren_token dot_token var9nsert_with_gc paren_token 2 2 var22 dot_token 4 var3 dot_token var27 paren_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut 3 star_token Mut var148 var23 3 2 2 var7 var29 2 paren_token var30 fat_arrow_token 3 2 var5tr write paren_token 2 3 var5 as_token 3 star_token Mut 3 star_token Mut 2 var31 var32 4 if_token 4 let_token 2 Some 2 paren_token var30 eq_token var30 2 brace_token 4 4 var30 dot_token var33 paren_token dot_token as_ptr paren_token 2 brace_token 2 2 var5tr var34 paren_token,1 4 fn_token var1 paren_token 5 3 ptr colon_token 2 NonNull 3 lt_token var2 gt_token 3 var3 colon_token var4 3 var5 colon_token 2 var6 3 lt_token var7 gt_token 3 var8 colon_token 2 Arc 3 lt_token 2 dyn_token var9 gt_token 3 var10 colon_token 3 star_token Mut 2 dyn_token var11 2 brace_token 3 4 var12 bang_token tokens 3 2 ptr write paren_token 2 4 ptr dot_token as_ptr paren_token 3 var2 brace_token 4 1 var5 2 colon_token 3 2 var13 new paren_token 4 3 2 NonNull new paren_token 4 5 5 4 ptr dot_token as_ptr paren_token dot_token var14 4 colon2_token lt_token var15 gt_token paren_token dot_token var16 paren_token 2 2 mem 2 var17 5 colon2_token Colon2 lt_token var2 gt_token paren_token dot_token var14 paren_token dot_token var18 paren_token 1 var8 2 colon_token 3 var19 brace_token 2 colon_token 2 var20 var21 5 2 paren_token 4 ptr dot_token as_ptr paren_token dot_token var22 paren_token var10,1
609,1 4 fn_token var1 paren_token 2 2 Mut self_token 3 var2 colon_token 2 var3 3 lt_token var4 gt_token 2 brace_token 2 unsafe_token 2 brace_token 2 3 3 var5 ptr write paren_token 2 5 4 2 paren_token 2 self dot_token dot_token as_mut_ptr paren_token dot_token var6 paren_token 2 self dot_token var2 2 2 self dot_token token,1 4 pound_token bracket_token var1 tokens 2 3 fn_token main paren_token 2 brace_token 3 4 let_token var2 token semi_token 4 let_token var3 3 2 and_token var2 as_token 3 star_token const_token var4 semi_token 2 unsafe_token 2 brace_token 3 3 var5 ptr write paren_token 2 3 var3 as_token 3 star_token Mut var4 token,1
610,1 4 fn_token var1 paren_token 2 2 Mut self_token 3 var2 colon_token 2 var3 3 lt_token var4 gt_token 2 brace_token 2 unsafe_token 2 brace_token 2 3 3 var5 ptr write paren_token 2 5 4 2 paren_token 2 self dot_token dot_token as_mut_ptr paren_token dot_token var6 paren_token 2 self dot_token var2 2 2 self dot_token token,1 4 fn_token var1 paren_token 2 1 self_token 3 var2 colon_token 3 star_token Mut var3 2 brace_token 4 match_token self brace_token 2 3 2 var4 var5 fat_arrow_token 2 brace_token 2 unsafe_token 2 brace_token 3 3 var6 ptr var7 paren_token var2 3 2 var4 var8 fat_arrow_token 2 unsafe_token 2 brace_token 3 3 var6 ptr write paren_token 2 var2 token,1
611,1 4 fn_token var1 paren_token 2 2 Mut self_token 3 var2 colon_token 2 var3 3 lt_token var4 gt_token 2 brace_token 2 unsafe_token 2 brace_token 2 3 3 var5 ptr write paren_token 2 5 4 2 paren_token 2 self dot_token dot_token as_mut_ptr paren_token dot_token var6 paren_token 2 self dot_token var2 2 2 self dot_token token,1 4 fn_token var1 paren_token 5 3 ptr colon_token 2 NonNull 3 lt_token var2 gt_token 3 var3 colon_token var4 3 var5 colon_token 2 var6 3 lt_token var7 gt_token 3 var8 colon_token 2 Arc 3 lt_token 2 dyn_token var9 gt_token 3 var10 colon_token 3 star_token Mut 2 dyn_token var11 2 brace_token 3 4 var12 bang_token tokens 3 2 ptr write paren_token 2 4 ptr dot_token as_ptr paren_token 3 var2 brace_token 4 1 var5 2 colon_token 3 2 var13 new paren_token 4 3 2 NonNull new paren_token 4 5 5 4 ptr dot_token as_ptr paren_token dot_token var14 4 colon2_token lt_token var15 gt_token paren_token dot_token var16 paren_token 2 2 mem 2 var17 5 colon2_token Colon2 lt_token var2 gt_token paren_token dot_token var14 paren_token dot_token var18 paren_token 1 var8 2 colon_token 3 var19 brace_token 2 colon_token 2 var20 var21 5 2 paren_token 4 ptr dot_token as_ptr paren_token dot_token var22 paren_token var10,1
612,1 4 pound_token bracket_token var1 tokens 2 3 fn_token main paren_token 2 brace_token 3 4 let_token var2 token semi_token 4 let_token var3 3 2 and_token var2 as_token 3 star_token const_token var4 semi_token 2 unsafe_token 2 brace_token 3 3 var5 ptr write paren_token 2 3 var3 as_token 3 star_token Mut var4 token,1 4 fn_token var1 paren_token 2 1 self_token 3 var2 colon_token 3 star_token Mut var3 2 brace_token 4 match_token self brace_token 2 3 2 var4 var5 fat_arrow_token 2 brace_token 2 unsafe_token 2 brace_token 3 3 var6 ptr var7 paren_token var2 3 2 var4 var8 fat_arrow_token 2 unsafe_token 2 brace_token 3 3 var6 ptr write paren_token 2 var2 token,1
613,1 4 pound_token bracket_token var1 tokens 2 3 fn_token main paren_token 2 brace_token 3 4 let_token var2 token semi_token 4 let_token var3 3 2 and_token var2 as_token 3 star_token const_token var4 semi_token 2 unsafe_token 2 brace_token 3 3 var5 ptr write paren_token 2 3 var3 as_token 3 star_token Mut var4 token,1 4 fn_token var1 paren_token 5 3 ptr colon_token 2 NonNull 3 lt_token var2 gt_token 3 var3 colon_token var4 3 var5 colon_token 2 var6 3 lt_token var7 gt_token 3 var8 colon_token 2 Arc 3 lt_token 2 dyn_token var9 gt_token 3 var10 colon_token 3 star_token Mut 2 dyn_token var11 2 brace_token 3 4 var12 bang_token tokens 3 2 ptr write paren_token 2 4 ptr dot_token as_ptr paren_token 3 var2 brace_token 4 1 var5 2 colon_token 3 2 var13 new paren_token 4 3 2 NonNull new paren_token 4 5 5 4 ptr dot_token as_ptr paren_token dot_token var14 4 colon2_token lt_token var15 gt_token paren_token dot_token var16 paren_token 2 2 mem 2 var17 5 colon2_token Colon2 lt_token var2 gt_token paren_token dot_token var14 paren_token dot_token var18 paren_token 1 var8 2 colon_token 3 var19 brace_token 2 colon_token 2 var20 var21 5 2 paren_token 4 ptr dot_token as_ptr paren_token dot_token var22 paren_token var10,1
614,1 4 fn_token var1 paren_token 2 1 self_token 3 var2 colon_token 3 star_token Mut var3 2 brace_token 4 match_token self brace_token 2 3 2 var4 var5 fat_arrow_token 2 brace_token 2 unsafe_token 2 brace_token 3 3 var6 ptr var7 paren_token var2 3 2 var4 var8 fat_arrow_token 2 unsafe_token 2 brace_token 3 3 var6 ptr write paren_token 2 var2 token,1 4 fn_token var1 paren_token 5 3 ptr colon_token 2 NonNull 3 lt_token var2 gt_token 3 var3 colon_token var4 3 var5 colon_token 2 var6 3 lt_token var7 gt_token 3 var8 colon_token 2 Arc 3 lt_token 2 dyn_token var9 gt_token 3 var10 colon_token 3 star_token Mut 2 dyn_token var11 2 brace_token 3 4 var12 bang_token tokens 3 2 ptr write paren_token 2 4 ptr dot_token as_ptr paren_token 3 var2 brace_token 4 1 var5 2 colon_token 3 2 var13 new paren_token 4 3 2 NonNull new paren_token 4 5 5 4 ptr dot_token as_ptr paren_token dot_token var14 4 colon2_token lt_token var15 gt_token paren_token dot_token var16 paren_token 2 2 mem 2 var17 5 colon2_token Colon2 lt_token var2 gt_token paren_token dot_token var14 paren_token dot_token var18 paren_token 1 var8 2 colon_token 3 var19 brace_token 2 colon_token 2 var20 var21 5 2 paren_token 4 ptr dot_token as_ptr paren_token dot_token var22 paren_token var10,1
615,1 3 use_token 3 var1 colon2_token ptr semi_token 2 4 fn_token var2 paren_token 3 var3 colon_token 3 and_token Mut 2 Vec 3 lt_token var4 gt_token 2 brace_token 2 unsafe_token 2 brace_token 2 4 let_token 2 Mut var32 3 2 ptr var6 paren_token 2 and_token 3 var3 bracket_token 2 var7 paren_token semi_token 3 2 ptr write paren_token 2 3 3 and_token Mut 3 var3 bracket_token 2 var7 paren_token as_token 3 star_token Mut var4 2 var32 token,1 3 use_token 3 var1 colon2_token ptr semi_token 2 4 fn_token var2 paren_token 3 var3 colon_token 3 and_token Mut String 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token 3 2 Mut var32 colon_token String 3 2 ptr var5 paren_token var3 semi_token 3 var32 eq_token 2 2 String var6 paren_token 3 2 ptr write paren_token 2 var3 3 2 String from paren_token token,1
616,5 impl_token 3 lt_token 3 var1 colon_token var2 gt_token 2 var3 3 lt_token var1 gt_token 2 var2Initializer 3 lt_token var1 gt_token brace_token 2 2 5 fn_token var5 paren_token 3 self_token 3 var6 colon_token 2 var7 3 lt_token var8 gt_token 3 var9 colon_token 3 star_token Mut var10 2 var11 3 lt_token 3 star_token Mut 2 var12 var13 gt_token 2 brace_token 6 5 3 4 pound_token bracket_token var14 tokens 4 pound_token bracket_token var14 tokens 4 pound_token bracket_token var15 tokens struct_token var16 3 lt_token 3 var1 colon_token var2 gt_token 2 brace_token 2 3 Some colon_token 2 4 lt_token 2 var1 var17 as_token gt_token 2 var2BaseType var19 3 Some colon_token 2 MaybeUninit 3 lt_token 2 var20 3 lt_token var1 gt_token gt_token 4 let_token 2 paren_token 2 var21 var22 4 match_token 2 self dot_token brace_token 2 3 2 2 var2InitializerImpl var24 2 paren_token var25 fat_arrow_token 2 return_token 3 var26 paren_token 4 var25 dot_token var27 paren_token 3 3 2 var2InitializerImpl var28 brace_token 2 1 var21 1 var22 fat_arrow_token 2 paren_token 2 var21 var22 semi_token 4 let_token var29 2 5 var22 dot_token var5 paren_token 2 var6 var9 question_token semi_token 4 let_token 3 cell colon_token 3 star_token Mut 2 var16 3 lt_token var1 gt_token 3 var29 as_token underscore_token semi_token 3 3 var30 ptr write paren_token 2 4 2 2 paren_token cell dot_token dot_token as_mut_ptr paren_token 3 var20 brace_token 5 2 colon_token 3 2 var31 new paren_token 3 2 UnsafeCell new paren_token var21 2 colon_token 2 2 4 lt_token 2 var1 var2Mutability as_token gt_token 3 var2Mutability var33 new paren_token 2 colon_token 2 3 var1 var1hreadChecker new paren_token 2 colon_token 3 var1 var35 var36 2 colon_token 3 var1 var37 var36 3 var26 paren_token var29 3 var38 bang_token tokens,1 5 fn_token var1 paren_token 5 1 self_token 3 var2 colon_token 3 star_token const_token var3 3 var4 colon_token 3 star_token const_token var3 3 var5 colon_token 3 and_token Mut var6 3 var7 colon_token 3 var8 var9 var10 2 Result 3 lt_token 2 paren_token paren_token gt_token 2 brace_token 10 3 if_token 2 2 2 var5 dot_token 3 var2 as_token var11 2 5 2 var5 dot_token dot_token var12 paren_token var13 3 var4 as_token var11 2 brace_token 2 return_token 3 var14 paren_token paren_token 4 let_token var15 3 2 var5 dot_token as_token 3 star_token Mut var11 semi_token 3 2 ptr write paren_token 2 5 var15 dot_token offset paren_token token 2 var5 dot_token 3 2 ptr write paren_token 2 5 var15 dot_token offset paren_token token 2 2 var7 dot_token token 3 2 ptr write paren_token 2 5 var15 dot_token offset paren_token token 2 2 var5 dot_token token 3 2 ptr write paren_token 2 5 var15 dot_token offset paren_token token 2 var7 dot_token 3 2 ptr write paren_token 2 5 var15 dot_token offset paren_token token 2 var7 dot_token 3 2 ptr write paren_token 2 5 var15 dot_token offset paren_token token 2 var7 dot_token 3 2 ptr write paren_token 2 5 var15 dot_token offset paren_token token 2 var7 dot_token 3 var16 paren_token paren_token,1
617,5 impl_token 3 lt_token 3 var1 colon_token var2 gt_token 2 var3 3 lt_token var1 gt_token 2 var2Initializer 3 lt_token var1 gt_token brace_token 2 2 5 fn_token var5 paren_token 3 self_token 3 var6 colon_token 2 var7 3 lt_token var8 gt_token 3 var9 colon_token 3 star_token Mut var10 2 var11 3 lt_token 3 star_token Mut 2 var12 var13 gt_token 2 brace_token 6 5 3 4 pound_token bracket_token var14 tokens 4 pound_token bracket_token var14 tokens 4 pound_token bracket_token var15 tokens struct_token var16 3 lt_token 3 var1 colon_token var2 gt_token 2 brace_token 2 3 Some colon_token 2 4 lt_token 2 var1 var17 as_token gt_token 2 var2BaseType var19 3 Some colon_token 2 MaybeUninit 3 lt_token 2 var20 3 lt_token var1 gt_token gt_token 4 let_token 2 paren_token 2 var21 var22 4 match_token 2 self dot_token brace_token 2 3 2 2 var2InitializerImpl var24 2 paren_token var25 fat_arrow_token 2 return_token 3 var26 paren_token 4 var25 dot_token var27 paren_token 3 3 2 var2InitializerImpl var28 brace_token 2 1 var21 1 var22 fat_arrow_token 2 paren_token 2 var21 var22 semi_token 4 let_token var29 2 5 var22 dot_token var5 paren_token 2 var6 var9 question_token semi_token 4 let_token 3 cell colon_token 3 star_token Mut 2 var16 3 lt_token var1 gt_token 3 var29 as_token underscore_token semi_token 3 3 var30 ptr write paren_token 2 4 2 2 paren_token cell dot_token dot_token as_mut_ptr paren_token 3 var20 brace_token 5 2 colon_token 3 2 var31 new paren_token 3 2 UnsafeCell new paren_token var21 2 colon_token 2 2 4 lt_token 2 var1 var2Mutability as_token gt_token 3 var2Mutability var33 new paren_token 2 colon_token 2 3 var1 var1hreadChecker new paren_token 2 colon_token 3 var1 var35 var36 2 colon_token 3 var1 var37 var36 3 var26 paren_token var29 3 var38 bang_token tokens,1 4 fn_token var1 paren_token 2 2 Mut self_token 3 var2 colon_token var3 2 brace_token 4 4 var4 bang_token tokens 4 let_token var5 5 4 self dot_token as_mut_ptr paren_token dot_token var6 paren_token 4 self dot_token len paren_token semi_token 3 3 var7 ptr write paren_token 2 var5 var2 5 self dot_token set_len paren_token 2 4 self dot_token len paren_token token,1
618,5 impl_token 3 lt_token 3 var1 colon_token var2 gt_token 2 var3 3 lt_token var1 gt_token 2 var2Initializer 3 lt_token var1 gt_token brace_token 2 2 5 fn_token var5 paren_token 3 self_token 3 var6 colon_token 2 var7 3 lt_token var8 gt_token 3 var9 colon_token 3 star_token Mut var10 2 var11 3 lt_token 3 star_token Mut 2 var12 var13 gt_token 2 brace_token 6 5 3 4 pound_token bracket_token var14 tokens 4 pound_token bracket_token var14 tokens 4 pound_token bracket_token var15 tokens struct_token var16 3 lt_token 3 var1 colon_token var2 gt_token 2 brace_token 2 3 Some colon_token 2 4 lt_token 2 var1 var17 as_token gt_token 2 var2BaseType var19 3 Some colon_token 2 MaybeUninit 3 lt_token 2 var20 3 lt_token var1 gt_token gt_token 4 let_token 2 paren_token 2 var21 var22 4 match_token 2 self dot_token brace_token 2 3 2 2 var2InitializerImpl var24 2 paren_token var25 fat_arrow_token 2 return_token 3 var26 paren_token 4 var25 dot_token var27 paren_token 3 3 2 var2InitializerImpl var28 brace_token 2 1 var21 1 var22 fat_arrow_token 2 paren_token 2 var21 var22 semi_token 4 let_token var29 2 5 var22 dot_token var5 paren_token 2 var6 var9 question_token semi_token 4 let_token 3 cell colon_token 3 star_token Mut 2 var16 3 lt_token var1 gt_token 3 var29 as_token underscore_token semi_token 3 3 var30 ptr write paren_token 2 4 2 2 paren_token cell dot_token dot_token as_mut_ptr paren_token 3 var20 brace_token 5 2 colon_token 3 2 var31 new paren_token 3 2 UnsafeCell new paren_token var21 2 colon_token 2 2 4 lt_token 2 var1 var2Mutability as_token gt_token 3 var2Mutability var33 new paren_token 2 colon_token 2 3 var1 var1hreadChecker new paren_token 2 colon_token 3 var1 var35 var36 2 colon_token 3 var1 var37 var36 3 var26 paren_token var29 3 var38 bang_token tokens,2 3 pub_token paren_token var1 4 fn_token var2 paren_token 2 2 Mut self_token 3 var3 colon_token 2 impl_token 2 var4 3 lt_token 3 var5 eq_token 2 var6 2 var7 3 lt_token var8 gt_token gt_token 2 brace_token 9 4 let_token len 4 var3 dot_token len paren_token semi_token 3 var9 bang_token tokens 3 if_token 2 len token 2 brace_token return_token 4 let_token var10 5 2 2 self dot_token dot_token dot_token var11 paren_token var12 semi_token 4 let_token 2 paren_token 2 var13 underscore_token 3 var14 paren_token var10 semi_token 4 let_token 2 Mut var15 2 unsafe_token 2 brace_token 4 2 2 self dot_token dot_token dot_token var16 paren_token semi_token 4 if_token 2 5 var15 dot_token wrapping_sub paren_token var13 3 2 paren_token 2 var17 len as_token var18 brace_token 2 brace_token 3 var19 bang_token tokens 5 for_token var6 in_token var3 2 brace_token 3 4 let_token var20 2 3 var15 as_token var21 var22 semi_token 5 3 2 2 self dot_token dot_token bracket_token var20 dot_token var23 paren_token 4 or1_token ptr or2_token 2 brace_token 2 unsafe_token 2 brace_token 3 2 ptr write paren_token 2 4 2 paren_token ptr dot_token as_mut_ptr paren_token var6 3 var15 eq_token 5 var15 dot_token wrapping_add paren_token token 5 2 2 self dot_token dot_token dot_token var24 paren_token 2 var15 var25,1
